,screen_name,stance,med
1282,f__of__x,1,False
1285,PamKeithFL,0,False
1287,McDonnellMJ,1,False
1288,ltlskeptical,-1,False
1289,Riversong_NC,1,False
1290,KoolEarl,0,False
1295,Carolyn40911932,-1,False
1299,OrliRudolph,1,False
1301,notarytim,-1,False
1302,smtravis,1,False
1303,I_am_the_Emmy,0,False
1304,ginnybeesly,1,False
1307,JeanPoole_AZ,-1,True
1308,McDonnellMJ,-1,False
1310,laurenfreeland,1,False
1312,ElipieMegan,-1,False
1314,ccsheid,-1,False
1315,TheSportsJD,1,False
1320,Charleston_Gigi,-1,False
1321,MontcoToday,-1,False
1322,Aagami_News,1,False
1323,mercedesmenZ,0,False
1324,LindaJ_onPharma,1,False
1325,ms101phd,-1,False
1326,CharaStone6,0,False
1327,tommyboy0690,1,False
1328,agoldenbay,0,False
1329,LittleBitLess1,1,False
1330,mountainherder,1,False
1331,AUVSI,1,False
1332,KayVonPaul,-1,False
1333,Astridluvsvinyl,-1,False
1334,ms101phd,-1,False
1337,MailMyStatement,0,False
1338,BtrayedAmerican,-1,False
1345,carlquintanilla,0,False
1348,TimmyTimTom5,0,False
1349,GrownRoom,1,False
1351,AndreasLupus,-1,False
1353,emoryhealthsci,1,False
1354,TrialsiteN,0,False
1357,REGENETARIANISM,1,False
1359,RTB_Dutchy,-1,False
1361,EINPfizerNews,0,False
1362,Fiorella_im,1,False
1365,Covid19Critical,1,True
1366,CtownBnnaPantz,1,False
1367,lidosand,-1,False
1368,ldboehm0,-1,False
1369,mgnbyd,1,False
1370,DelthiaRicks,-1,False
1371,PunkAsChuck,1,False
1373,MelissaMorlock,1,False
1374,josephenicholas,-1,False
1375,JoDiHa670,-1,False
1376,uncommon_wisdom,1,False
1379,Rob_Roth,-1,False
1381,REVMikeMenkes,1,False
1382,thekinghasretu1,-1,False
1383,MsShockler,1,False
1384,dylancvdean,1,False
1387,ms101phd,1,False
1389,totheBELL,1,False
1394,OSovol,-1,False
1395,DanielGriffinMD,1,True
1398,TrollinJabronis,1,False
1400,holleyro,-1,False
1402,GrownRoom,1,False
1404,DGunn01,-1,False
1412,UFExplore,-1,False
1414,jblachowski,-1,False
1416,kristynalexis,1,False
1417,sleepywaterbear,1,False
1419,SVE13,0,False
1427,Bryan_IDPharmD,0,False
1428,Fiorella_im,0,False
1431,1termDesantis,-1,False
1434,independentgrly,0,False
1436,mark_ginkel,1,False
1439,TheSportsJD,1,False
1440,LTeddybearpup,1,False
1444,roomof13doors,-1,False
1445,TroyDoinYourMom,-1,False
1447,wdcollinsworth,0,False
1448,sralphmd,1,True
1449,gpbnews,1,False
1450,PearlF,0,False
1451,bpickar,-1,False
1452,DCJanarchy,-1,False
1453,LoriLu444,-1,False
1454,downtownmomnyc,1,False
1455,LeeSpaner,-1,False
1456,HelenBranswell,1,False
1457,SNCCLA,0,False
1458,whyofweb,-1,False
1459,royparsons161,0,False
1460,marnoldlv,-1,False
1461,GlenHorta,0,False
1462,MyGized,0,False
1463,KerryPicket,0,False
1464,NVICLoeDown,-1,False
1465,yoncabulutmd,0,True
1466,__ice9,1,True
1467,BruceWStanley,0,False
1468,cloudbyz,0,False
1469,recoveringkids,1,False
1470,cxinsider,1,False
1471,KKurbs,0,False
1472,jimcramer,1,False
1473,ArthurCaplan,0,False
1474,TheBiotechBox,0,False
1475,dave_ridley,0,False
1476,BioPharmaDive,0,False
1477,dave_ridley,0,False
1478,DebsPrivilege,1,False
1479,genphys,0,False
1480,Philips_247,0,True
1481,BFLouisville,0,False
1482,EduardoDphil,0,False
1483,LarryGorkin1,-1,False
1484,txhbi,1,False
1485,genphys,0,False
1486,MarchofDimesCEO,0,False
1487,fireflyann,0,False
1488,MissMaryPrep,0,False
1489,ChEnected,0,False
1490,genphys,0,False
1491,AndyRolexx,1,False
1492,KevinTroyGA,1,False
1493,DrSeanSubas,0,False
1494,Hoytster,1,False
1495,THV11,1,False
1496,GovtsTheProblem,1,False
1497,ms101phd,-1,False
1498,cafepharma,1,False
1499,JP6608,1,False
1500,OneMedWorld,1,False
1501,RidleyDM,1,False
1502,MurphyMinute,0,False
1503,megtirrell,0,False
1504,thomcalandra,0,False
1505,T_Mac_11,1,False
1506,DcWalaDesi,0,False
1507,boulware_dr,0,True
1508,eileeniorio,1,True
1509,FuruKyouka,0,False
1511,DrUzmaSyed,-1,True
1513,Covid19Critical,1,True
1514,EpochTimes,-1,False
1515,LCCARLTON,1,False
1517,keatssycamore,0,False
1518,PearlF,0,False
1520,ToyotaEquipment,-1,False
1521,camwolfe,1,True
1522,SCUBA2024,1,False
1524,boulware_dr,0,True
1525,TonyFauci2,1,False
1526,fpizart,1,False
1527,AlexisBadenMaye,0,False
1528,EricHamell,-1,False
1529,HarvardBaldrige,-1,False
1530,knowabhilash,0,False
1531,fpizart,1,False
1533,sashayoungr,1,False
1535,No_Thanks_777,-1,False
1537,public0advocacy,-1,False
1538,steveRx,0,False
1539,bvilledemocrats,0,False
1540,10xGenomics,0,False
1541,javelinaalumni,1,False
1542,orchidguys,1,False
1543,USAMedRes,1,False
1544,hopeforasthma,0,False
1545,noahweiland,1,False
1546,McReaser,1,False
1547,MSollender,1,False
1548,ResearchSolu,0,False
1549,ChEnected,0,False
1550,MarchofDimesCEO,0,False
1551,equity_newswire,0,False
1552,FlashAlert_me,0,False
1553,arubenfire,-1,False
1554,FlashAlert_me,0,False
1555,PamelaDrew,-1,False
1556,CT_Strategies,1,False
1557,The_News_DIVA,0,False
1558,cagneychick,1,False
1559,torrHL,0,False
1560,beachvetlbc,0,False
1561,13abc,1,False
1562,de_them,1,False
1563,megtirrell,0,False
1565,proudamericanmm,1,False
1566,BWH85,1,False
1567,molsjames,-1,True
1568,WeinrichFamily,-1,False
1569,saigonner,0,False
1571,feed_stocks,0,False
1572,moderateRepand1,1,False
1573,conknews,0,False
1574,JohnBrown1858,0,False
1575,Live_News_Nick,0,False
1577,tribepublic,0,False
1578,DeborahDenno,-1,False
1579,CardinalTiger,0,False
1580,auvius,-1,False
1581,HelenBranswell,1,False
1582,VistaPResearch,0,False
1583,johnfheerdinkjr,0,False
1584,mathan23,0,False
1585,DeanBaker13,0,False
1586,jt120651,-1,False
1587,lightsoutHannah,0,False
1588,TRANSEARCH_USA,-1,False
1589,aspenbio,-1,False
1590,NYTHealth,0,False
1591,anandrajk,1,False
1592,brianrstill,0,False
1593,NYTScience,0,False
1594,2tired2retire,0,False
1595,rileyraygriffin,-1,False
1596,naashonomics,1,False
1597,VIXC_News,0,False
1598,BigAssKass,-1,False
1599,AieraAlerts,0,False
1600,equity_newswire,0,False
1601,CrweWorld,0,False
1602,RoboSchmobo,1,False
1603,PhillyInquirer,1,False
1604,lifebiomedguru,-1,False
1605,juliewa43117224,1,False
1606,wallstreetdroid,0,False
1607,EmoryNews,0,False
1609,IsabellaDEstes,1,False
1610,Medscape,1,False
1611,Staci04907284,1,False
1612,shivn,0,True
1613,TheMrJourneyer,-1,False
1614,DrDuvvuri,0,True
1615,MarketCurrents,-1,False
1616,KatherineEban,1,False
1617,Alicia_Smith19,0,False
1618,HarvardBaldrige,0,False
1619,newscentermaine,1,False
1620,TheSportsJD,0,False
1621,JoeTalkShow,1,False
1622,PooberKitty,0,False
1623,EINPresswirePR,1,False
1624,McgovernMissy,1,False
1625,IntimateTickles,0,False
1626,NYWICI,1,False
1627,NinaMHillPhD1,1,False
1628,hgstrategy,1,False
1629,jlangley325,1,False
1630,DukeTodayUpdate,-1,False
1631,tbmonkeytwits,0,False
1632,tzack16,0,False
1633,NYBizJournal,1,False
1634,verityweekly,0,False
1635,edenstraub,0,False
1636,FortuneMagazine,0,False
1637,emilyakopp,-1,False
1638,FrackingFreeIL,1,False
1639,mattsevits,1,False
1640,_EggWhisperer,1,False
1641,lorrrraaaaine,-1,False
1643,JeRadio,0,False
1645,KLeiggi,-1,False
1646,carolmassar,1,False
1647,GrossmanMissy,-1,False
1648,NYTHealth,0,False
1649,lordbuyron,-1,False
1650,julietast2,0,False
1651,RenateKasak,1,False
1653,maxjmiller,1,False
1654,EINPharmaNews,0,False
1655,BWUIC,0,False
1658,crafteemcgee,-1,False
1659,rf121rf,-1,False
1660,Live_News_Nick,0,False
1662,DobyMick,1,False
1663,jeffbski,1,False
1665,WatchOurCity,-1,False
1666,mrzoriley,0,False
1667,megtirrell,0,False
1668,InfoAppTo,-1,False
1669,AnjKhem,1,False
1670,ms101phd,-1,False
1671,NYTScience,0,False
1672,mhoran1158,0,False
1673,ceirby,-1,False
1674,greekphilosoph7,0,False
1675,tapeman6543464,0,False
1676,saylorgirl7,-1,False
1677,FaganFreeland,-1,False
1678,PMcshay,0,False
1679,casting_light,-1,False
1680,Toni848Toni,-1,False
1681,MorrisonCSIS,1,False
1682,ceirby,-1,False
1683,BrillianceNutri,0,False
1684,allaboutYah,-1,False
1685,AaronJDy,1,False
1686,NeilFlochMD,1,True
1687,miramedglobal,1,False
1688,InfoAppTo,-1,False
1689,18NewsTara,0,False
1690,TimesFreePress,0,False
1691,gulag4u,-1,False
1692,Shatonka,0,False
1693,pliss_ken,0,False
1694,_YvonneBurton,1,False
1695,iczimm,0,False
1696,FredWaltman,-1,False
1697,cwilsonUK,0,False
1698,jilevin,0,False
1699,ABCWorldNews,1,False
1700,abc3340,0,False
1701,Kareninaz,1,False
1702,nys_health,0,False
1703,simba82047,1,False
1704,FOX10Phoenix,0,False
1705,590KQNT,0,False
1706,JeremyLittau,1,False
1707,GnoskoBio,1,False
1708,allplacesmap,0,False
1710,FOX13News,1,False
1711,DrTrickey,1,False
1712,Mauilove3,1,False
1713,happykt,-1,False
1714,BryanKStaley4,1,False
1715,therobjohnson,1,False
1716,MarioJPDennis,1,False
1717,pampharo,1,False
1718,troyrecord,1,False
1719,KeithH6910,0,False
1720,AieraAlerts,-1,False
1721,tobbystweet,0,False
1722,FOX9,0,False
1723,MoveUsLeft,0,False
1724,begoggledbadger,0,False
1725,fox32news,0,False
1727,KEYCNewsNow,0,False
1728,zanyrob,0,False
1729,nprpolitics,0,False
1730,CefaCapital,0,False
1731,bern_hogan,0,False
1732,RAPSorg,-1,False
1733,WTAJnews,0,False
1734,jeongkim0,1,False
1735,KOLDNews,1,False
1736,JacqueBlue,0,False
1737,NicholeEGomez,0,False
1738,KingWray2,0,False
1739,fpizart,1,False
1741,10TV,0,False
1742,hultmark_mark,1,False
1743,mwbloem,1,False
1744,FOX29philly,0,False
1745,wordsofpower,0,False
1746,sykrn86,0,False
1747,cgtnamerica,1,False
1748,usatodaysun21,0,False
1749,DemsKeys,1,False
1750,_YvonneBurton,-1,False
1751,Seanseanv,0,False
1752,cwilsonUK,1,False
1753,politickingapp,0,True
1754,509ShawnG,0,False
1755,MyArkLaMiss,1,False
1756,danaparish,1,False
1757,igobycamille,1,False
1758,NewsfeedsMedia,0,False
1759,kneerecon,-1,True
1760,Brian02163188,1,False
1762,SameerPatel,0,False
1763,AieraAlerts,-1,False
1764,danicalynn1988,0,False
1765,MorningEdition,0,False
1766,fredhutch,1,False
1767,KDKARadio,0,False
1768,kishineff,1,False
1769,eit_jjt,0,False
1770,WFAE,0,False
1771,psuvafan007,0,False
1773,ashlandJohn,1,False
1774,HeadwaysMatter,1,False
1775,GottaLaff,0,False
1776,bhrenton,0,False
1777,BreakinNewz01,0,False
1778,jchyip,1,False
1779,kapk3838,1,False
1780,TellUsWhy2017,-1,False
1781,EINPharmaNews,1,False
1782,KRMGtulsa,1,False
1783,jennyLbtn,0,False
1784,G_Commish,-1,False
1785,starsandstripes,0,False
1786,KOINNews,0,False
1787,PattonCarter,1,False
1788,KPRC2,-1,False
1789,DigitalProdJoey,1,False
1790,10TampaBay,1,False
1791,KARK4News,1,False
1792,Corndog1212,0,False
1793,koat7news,0,False
1794,seattletimes,-1,False
1795,KENS5,0,False
1796,alpine106,0,False
1797,Sreener,1,False
1798,TALK1370,1,False
1799,wbkotv,1,False
1800,WCCBCharlotte,1,False
1801,OrdinarySkeptic,1,False
1802,BordersUSA,0,False
1803,boulware_dr,0,True
1804,theydidwhat_,-1,False
1805,KHOU,-1,False
1806,RiskAlert,0,False
1807,boulware_dr,1,True
1808,FOX29philly,-1,False
1809,uwjashes,0,False
1810,DrugPatentWatch,-1,False
1811,wvlt,1,False
1812,jiggaz31,0,False
1813,ROINJNews,1,False
1814,PnarBradford,1,False
1815,PatriotNews,1,False
1816,UTDHC,1,False
1817,April31900868,1,True
1818,rachelannwegner,1,False
1819,calvin_maestro,0,True
1820,wbir,1,False
1821,fredwalton216,0,False
1822,CabbageTV,1,False
1823,JusticeToAll,0,False
1824,JFrusci,1,False
1825,jeremybryce,0,False
1826,NoLiberals,-1,False
1827,FOX5Vegas,-1,False
1828,njdotcom,-1,False
1829,WHLT22,1,False
1830,KSL5TV,0,False
1831,Steverinoooo,1,False
1832,rhodonbrown,0,False
1833,KCBSRadio,0,False
1834,7NewsDC,1,False
1835,WRDW_WAGT,1,False
1836,TrialsiteN,0,False
1837,AltenbergLee,0,False
1838,Alpha_Bronze,0,False
1839,NewYorker,0,False
1840,CommodusJTrump,-1,False
1841,WTNH,0,False
1842,risenfit,-1,False
1843,BruhOriginalMe,1,False
1845,Fall21MRKCFO,-1,False
1846,yuetsu,1,False
1848,mcmaxxerson,0,False
1849,coyotered9,0,False
1850,Alpha_Bronze,-1,False
1851,WKBN,0,False
1852,ArlisRTyner,1,False
1853,CNKDSSRS4,-1,False
1854,News4SA,1,False
1855,lweisenthal,1,True
1856,GrowGirlathon,-1,False
1857,meryn1977,-1,False
1858,boulware_dr,0,True
1859,ReutersWorld,1,False
1860,JessicaHartTV,0,True
1861,agyeitah,1,False
1862,WSJPolitics,0,False
1863,WFXRnews,1,False
1864,KCTV5,-1,False
1865,HitendraRPatil,1,False
1866,rickberke,0,False
1868,EricPavlat,0,False
1869,abcactionnews,0,False
1871,EINPresswireGA,0,False
1873,G_lame3,-1,False
1876,flockalaflamme,1,False
1877,aronro,1,False
1878,juli_bg_bs,0,False
1879,CatholicLady10,0,False
1880,kare11,1,False
1881,sandraguy,1,False
1882,tryingBot05,1,False
1883,HighDefHealth,1,False
1884,WMUR9,0,False
1885,ladyred1956,0,True
1886,KTLA,1,False
1887,FOX47News,0,False
1888,aurtemus,-1,False
1889,cg_boston_woke,1,True
1890,TheEliKlein,1,False
1891,FOX10Phoenix,-1,False
1892,JimPolk,0,False
1893,MartyMakary,1,False
1894,kmbc,0,False
1895,kath2cats,0,False
1896,KCRG,1,False
1897,wttw,1,False
1898,calvin_maestro,1,True
1899,watrouny,0,True
1900,TALK1370,0,False
1901,HIVpxresearch,0,False
1902,ABC7Amarillo,0,False
1903,wbaltv11,0,False
1904,14News,1,False
1905,Mbrown0328,1,False
1906,thehill,1,False
1907,moricemdphd,-1,False
1908,JCats2013,1,False
1909,travesocial,0,False
1910,BrieHandgraaf,0,False
1911,mradamtaylor,1,False
1912,Ratticorn,0,False
1913,WBTWNews13,0,False
1914,KNOPTV,1,False
1915,6abcAnnie,0,True
1916,homelandprep,1,False
1917,ArweaveAPI,0,False
1918,stevenadamswv,1,False
1919,OrlandoSanitzng,1,False
1920,MoknowsMinimo,1,False
1921,InViteHealth,1,False
1922,KQEDscience,0,False
1923,biorxivpreprint,1,False
1924,WNCN,1,False
1925,Adferonewsmedia,0,False
1926,dallasnews,0,False
1927,moreisdifferent,1,False
1928,PharmacyJames_,1,False
1929,celinegounder,1,False
1930,FOX13News,1,False
1931,realcjmoler,1,False
1932,GingerJonestein,0,False
1933,WarblerNumber1,1,False
1934,WTNH,1,False
1935,babs_zone,1,False
1936,ClassyEarlGrey,0,False
1937,opto_advisor,0,False
1938,astronautchick_,0,False
1939,Nav_Imagine,1,False
1941,hollymenino,0,False
1942,Adferonewsmedia,0,False
1943,marynlm,1,False
1944,DontGetBrazen,1,False
1945,ZipNadaZeroBox,1,False
1946,FOXLA,-1,False
1947,mdufay,0,False
1948,SMartinFOX23,1,False
1949,Debr1049Debra,-1,True
1950,rgbneves,1,False
1951,spfxdog,0,False
1952,WFLA,0,False
1953,cHenerson1,-1,False
1954,fastgirl600,1,False
1956,lrbarrit,1,False
1957,TALK1370,0,False
1958,PennLive,1,False
1959,wmbfnews,1,False
1962,DearWall,0,False
1963,10News,0,False
1964,slugo13,0,False
1965,steve__72,0,False
1966,WMTWTV,0,False
1967,ZekeJMiller,0,False
1968,ALNewsNetwork,0,False
1969,ErieNewsNow,0,False
1970,vegasrickyshop,0,False
1971,RetoPaul,0,False
1972,michaeltmcc,0,False
1973,newsfilterio,0,False
1974,BentheFidler,0,False
1975,shannonsayshi2,1,False
1977,abc3340,1,False
1979,ExactBen,1,False
1980,GenieGr06689488,0,False
1981,CabbageTV,1,False
1982,afreenshariffmd,1,True
1983,Seaord1,-1,False
1984,timestribune,-1,False
1985,TALK1370,0,False
1986,benryanwriter,-1,False
1987,Middletownpress,0,False
1988,abc15,-1,False
1989,tillnextime2,1,False
1990,anarcho,-1,False
1991,adenozin4,-1,False
1992,HotpageNews,1,False
1993,donaldhackett,0,False
1994,kelso4755,0,True
1995,wxyzdetroit,0,False
1996,NBC12,1,False
1997,pharmacychecker,0,False
1998,DoctorJanette,1,True
1999,23WIFR,1,False
2001,News12NJ,0,False
2002,dailyitem,-1,False
2003,kron4news,1,False
2004,emmert_joe,0,False
2005,getupradio,1,False
2006,WTAE,0,False
2007,WFTV,0,False
2008,MelanieAlex62,-1,False
2009,NicLott,1,False
2011,KNOPTV,0,False
2012,Local4News,-1,False
2013,bodybydave,0,False
2014,victoriacyanide,0,False
2015,WJTV,1,False
2016,wrightk1156,1,False
2017,Gator_NY,1,False
2018,ASBMB,0,False
2019,DailyMail,1,False
2020,SkyNetPlatform,1,False
2021,smitallica,-1,False
2022,FDA_Track,0,False
2023,KABBFOX29,1,False
2024,FOX8NOLA,1,False
2025,wpri_feed,0,False
2026,uriasmike,0,False
2028,CrweWorld,0,False
2029,ken_crichlow,0,False
2030,daytondailynews,0,False
2031,KHOU,1,False
2032,KWCH12,1,False
2033,kimtpicc,0,False
2034,cafepharma,-1,False
2035,7News,1,False
2036,Ramsey_Baghdadi,-1,False
2038,soclose2me,0,False
2039,thejackhq,1,False
2040,sarahmupo,0,False
2041,FOX8NOLA,1,False
2042,OandinoOficial,0,False
2043,pfanderson,1,False
2044,CDEKeane,-1,False
2045,stratosphere53,1,False
2046,angelicaduria,1,False
2047,patentbuddy,0,False
2048,Murraybecool,1,True
2049,ArweaveAPI,0,False
2050,JoeMyGod,1,False
2051,shivn,1,True
2052,Rwill235,0,False
2053,MarketWatch,1,False
2054,Contagion_Live,-1,False
2055,Gator_NY,-1,False
2056,bookowl,1,False
2058,EvansDonnell,0,False
2059,10TampaBay,-1,False
2060,addedvalueth,1,False
2061,CabbageTV,0,False
2062,DelthiaRicks,0,False
2063,WGNRadioNews,0,False
2064,DenverPostBrk,1,False
2065,Chris_1791,1,False
2066,fox35orlando,1,False
2067,nbcsandiego,-1,False
2068,wtva9news,1,False
2069,MarkeTouchMedia,1,False
2070,KTVN,-1,False
2071,ScotCharlotte,-1,False
2072,celinegounder,1,False
2073,jt120651,0,False
2074,DRCouric,0,False
2075,clickondetroit,0,False
2076,NewsTimes,0,False
2077,trulyegregious,0,False
2078,TJ__Murphy,1,False
2079,FOXProvidence,0,False
2080,drklausner,1,True
2081,OCBizJillian,0,False
2082,NBCScottsbluff,0,False
2083,WHLT22,0,False
2084,Gator_NY,-1,False
2085,kirumb,1,False
2086,MarketCurrents,1,False
2087,thephillyvoice,0,False
2088,fox8news,1,False
2089,TheHourNews,0,False
2090,23_Andy_C,0,False
2091,CBS4Indy,1,False
2092,WISN12News,0,False
2093,wdsu,0,False
2094,anandcpatelmdms,1,True
2095,avi_weisfogel,0,True
2097,Forbes,0,False
2098,WBEN,0,False
2099,wyffnews4,0,False
2100,ZZach1958,1,False
2101,thehill,-1,False
2102,BruhOriginalMe,0,False
2103,Thecommissionf1,0,True
2104,cafepharma,0,False
2105,margreis9,1,False
2106,wbznewsradio,1,False
2107,celinegounder,0,False
2108,WOWT6News,-1,False
2109,maineacbagboy1,1,False
2111,dpeter9898,1,False
2112,WCPO,0,False
2113,ZachLabbeTV,-1,False
2114,wis10,-1,False
2115,CBSPhilly,-1,False
2116,JaneLovesBach,1,False
2117,FOX26Houston,-1,False
2118,fox5ny,1,False
2119,AmberOwens18,1,False
2120,reecampbell,0,False
2121,kgun9,0,False
2122,shemaiahonthebt,1,False
2123,KFOX14,1,False
2124,melaniedelp,1,False
2125,WCVB,0,False
2127,fredwalton216,1,False
2128,DNABARCODE,0,False
2130,ErikaAbrahamss2,-1,False
2131,fox32news,1,False
2132,DeputyEliMax,1,False
2133,CrazyTrain88217,1,False
2134,earlekimel,1,False
2135,RaissaDevereux,0,False
2136,FOXProvidence,0,False
2138,HanLanshan,0,False
2139,ABatemanHouse,1,False
2140,WLWT,0,False
2141,KOINNews,1,False
2142,meganranney,1,True
2143,Ria_Nicole1001,1,False
2144,smdailyjournal,1,False
2145,dailyitem,0,False
2146,7NewsWatertown,1,False
2148,celinegounder,1,False
2150,cafepharma,-1,False
2151,origenebio,0,False
2152,patentbuddy,0,False
2153,degrazia,-1,False
2154,katalin_pota,-1,False
2155,FOX10Phoenix,-1,False
2156,TLeeOnTV,0,False
2157,JamesEKHildreth,0,False
2158,CurlyJungleJake,1,False
2159,EINPharmaNews,0,False
2160,abworldnews,1,False
2161,wayne_crews,0,False
2162,equity_newswire,0,False
2163,SunandSipCups,1,False
2164,wmarmol,1,False
2165,WISCTV_News3,-1,False
2166,cafepharma,0,False
2167,KCRG,1,False
2168,CabbageTV,0,False
2169,StevenLieberma3,1,False
2170,jonathanrockoff,0,False
2171,CNKDSSRS4,1,False
2172,wibw,-1,False
2173,KCTV5,1,False
2174,JonathanColeMD,0,False
2175,BeckyakaGaggy,1,False
2176,Rndubois,0,False
2177,VIXC_News,1,False
2178,frankvinluan,0,False
2179,CBS12,1,False
2180,NBCScottsbluff,1,False
2181,RAC_Medical,-1,False
2182,estiepyper,1,False
2183,KatieJoCox,0,False
2185,NancyTennyson4,1,False
2186,thedanvillenews,0,False
2187,claymarsh,0,True
2188,TribLIVE,0,False
2189,provaxtexan,0,False
2190,FOX13News,-1,False
2193,StamAdvocate,0,False
2194,LisaKearnsNYC,1,False
2195,celinegounder,1,False
2196,JesseCoffey15,1,True
2197,EINPharmaNews,0,False
2198,stein_sl,0,False
2199,JohnGrefe,-1,False
2200,RAFOR51,0,False
2201,drmassee,0,True
2203,MWM76,-1,True
2204,m_riglietti,-1,False
2205,WPBF25News,0,False
2206,ParadiseLostCA,1,False
2207,CrweWorld,0,False
2208,FOX59,1,False
2209,newsfilterio,1,False
2210,alt_brainnews,-1,False
2211,kron4news,-1,False
2212,WVTM13,0,False
2213,News12WC,0,False
2214,Local12,1,False
2215,WTNH,0,False
2216,getGifthealth,-1,False
2217,barronsonline,1,False
2218,nhregister,0,False
2219,KMVTNews,-1,False
2220,OliviaProof,1,False
2221,lKimMRHooper,1,False
2222,mfernandez1020,1,False
2223,andrewwaustin,-1,False
2224,WENYTV,1,False
2225,aspenbio,0,False
2226,kiii3news,1,False
2227,boston25,0,False
2228,USATODAYNEWS24,0,False
2229,MrTopStep,0,False
2230,2019wasbetter,-1,False
2231,cidermeal,0,False
2232,Carolyn6800,1,False
2233,ABC21WPTA,0,False
2234,travesocial,1,False
2235,WPSDLocal6,1,False
2237,WmHaseltine,0,False
2240,Shoshinway,0,False
2241,KMSSTV,0,False
2242,News12BK,0,False
2243,tazman624,0,False
2244,MMF92691,-1,False
2245,UtahLibertyGov,-1,False
2246,1906steve,1,False
2247,news6wkmg,-1,False
2248,AC0040,0,False
2249,KSL5TV,0,False
2250,tackettdc,0,False
2251,abc3340,0,False
2252,daytondailynews,1,False
2253,nytimesbusiness,-1,False
2254,windycityevnts,1,False
2255,RussellHoppy,0,False
2256,ophth_advisor,1,True
2257,LlcBillionaire,1,False
2258,matthewherper,0,False
2259,benryanwriter,-1,False
2260,getupradio,0,False
2261,BalaCynwydPatch,0,False
2262,BradyTeter,0,False
2263,koconews,0,False
